88.3125,172.918,180,0
89.4086,156.518,164,0
42.2204,92.4831,100,0
109.568,180.634,192,0
99.5184,144.925,160,0
1928.87,85.4456,96,0
2324.3,202.458,218,0
2317.79,121.145,147,0
2326.27,198.231,220,0
2323.62,163.813,192,0
2330.64,151.99,176,0
2327.44,145.45,168,0
79.7977,138.738,152,0
92.8731,174.852,191,0
76.9708,168.315,178,0
71.1171,133.854,148,0
86.7126,173.836,200,0
70.6652,139.613,154,0
2322.74,116.733,139,0
2328.99,185.857,203,0
2320.72,154.385,187,0
2314.56,117.062,138,0
2326.52,174.29,201,0
64.3774,156.485,172,0
72.0252,177.321,196,0
75.3451,161.652,175,0
71.8485,138.83,158,0
95.7683,171.302,196,0
81.9513,148.309,168,0
2323.75,124.7,146,0
2328.74,175.246,197,0
2318.76,127.245,151,0
2319.13,159.62,187,0
2320.89,150.963,166,0
62.6376,152.119,168,0
71.9508,173.394,191,0
72.6695,159.335,172,0
69.2058,136.167,156,0
79.5047,167.294,192,0
70.9755,145.431,165,0
2322.98,122.787,147,0
2328.98,173.083,192,0
2326.09,167.093,190,0
2319.34,125.027,148,0
2323.42,164.555,191,0
2321.83,153.592,184,0
2317.81,171.511,190,0
78.0475,156.78,170,0
79.6471,181.651,196,0
81.892,159.191,172,0
56.4736,129.259,146,0
102.804,179.571,192,0
83.325,156.402,172,0
2319.43,119.649,146,0
2322.79,186.843,209,0
2318.62,131.587,151,0
2328.1,187.654,208,0
2319.05,128.185,151,0
2329.96,145.893,170,0
67.4364,120.246,134,0
79.9791,166.78,178,0
68.5676,153.932,164,0
54.7965,105.795,118,0
82.2796,169.794,183,0
71.3549,138.861,156,0
2185.84,101.421,119,0
2323.27,193.01,209,0
2322.9,121.492,143,0
2327.55,185.086,209,0
2330.29,154.729,182,0
2331.65,147.741,171,0
84.4123,141.593,154,0
95.391,177.388,195,0
85.9492,169.853,179,0
78.5358,135.497,160,0
110.89,176.362,203,0
90.289,141.925,157,0
2325.51,119.467,141,0
2328.04,187.421,205,0
2315.22,119.829,143,0
2327.9,176.35,203,0
2322.39,151.379,179,0
2320.62,144.415,167,0
39.9779,138.631,151,0
44.551,174.294,190,0
37.7913,166.503,176,0
37.1331,132.085,156,0
49.2483,173.239,200,0
40.8048,138.626,153,0
2323.5,114.98,137,0
2330.92,184.395,202,0
2316.28,116.91,138,0
2322.58,173.454,196,0
2322.32,163.951,192,0
2319.83,154.586,187,0
32.4038,156.524,172,0
35.3914,177.064,196,0
35.5199,161.586,175,0
35.3793,138.991,161,0
44.6973,170.734,195,0
38.4637,148.293,168,0
2321.97,123.453,148,0
2329.79,175.113,194,0
2318.73,125.072,149,0
2320.8,165.912,188,0
2320.93,161.485,190,0
2319.76,152.234,185,0
31.7249,154.33,169,0
34.6623,174.936,192,0
34.9976,159.612,173,0
34.7768,136.656,156,0
43.9632,168.804,193,0
38.0846,146.049,166,0
2322.92,122.507,148,0
2330.18,173.012,192,0
2317.72,125.804,149,0
2322.13,164.927,192,0
2321.57,177.003,198,0
2325.36,173.907,193,0
50.6453,177.956,194,0
49.7494,181.712,202,0
52.1442,174.089,192,0
52.0392,163.209,179,0
59.3129,173.369,193,0
51.23,163.423,180,0
2318.17,141.075,163,0
2318.47,156.418,179,0
2315.59,129.294,148,0
2317.88,152.782,170,0
2325.64,183.748,209,0
2324.04,171.854,200,0
55.0229,175.964,202,0
51.2675,186.248,205,0
51.2251,180.259,199,0
51.4199,155.763,171,0
58.5004,191.622,212,0
52.5169,176.254,206,0
2316.81,130.148,156,0
2321.95,160.886,184,0
2315.79,130.191,154,0
2320.03,163.833,187,0
2331.77,152.465,180,0
2314.47,135.371,157,0
2313.47,144.649,166,0
29.0341,117.394,146,0
33.5861,177.829,184,0
33.2846,160.341,170,0
16.3835,92.789,95,0
42.4639,176.561,183,0
30.0592,121.063,149,0
1872.64,82.7878,87,0
2331.19,201.875,222,0
2328.95,145.21,168,0
2054.5,92.9961,108,0
2330.79,198.872,219,0
81.6517,138.984,152,0
92.4328,175.103,191,0
80.509,167.338,177,0
75.9609,132.755,157,0
106.248,174.378,201,0
86.1045,139.433,154,0
2326.18,115.556,137,0
2328.6,185.578,203,0
2314.69,113.919,136,0
2319.34,154.705,182,0
2321.56,147.777,171,0
40.3047,141.576,154,0
46.1808,177.39,194,0
39.267,169.846,179,0
37.1972,135.525,160,0
52.2296,176.359,203,0
41.9411,141.893,157,0
2322.33,119.446,141,0
2331.27,187.424,205,0
2327.6,174.53,201,0
2313.64,119.81,142,0
2322.42,176.356,203,0
2317.37,128.214,150,0
2323.16,145.894,170,0
32.1959,120.244,134,0
38.2655,166.779,178,0
32.4131,153.917,164,0
26.0979,105.788,118,0
39.5818,169.777,183,0
35.032,138.843,156,0
2189.66,101.412,120,0
2331.11,193.004,209,0
2320.96,121.489,143,0
2329.66,185.054,209,0
2314.09,135.367,157,0
2319.37,144.652,166,0
60.7805,117.407,146,0
69.6555,177.818,184,0
70.8395,160.379,170,0
33.3907,92.7915,95,0
91.1418,176.585,183,0
64.1272,121.097,149,0
1870.93,82.8181,87,0
2323.99,201.914,222,0
2047.25,93.0188,108,0
2327.02,198.893,219,0
2319.47,153.613,184,0
2318.98,171.485,196,0
38.3907,156.764,169,0
38.4581,181.624,196,0
38.201,159.15,172,0
27.6279,129.247,145,0
48.1338,179.563,192,0
39.9223,156.416,172,0
2325.77,119.606,146,0
2324.29,186.735,209,0
2322.56,131.591,151,0
2327.92,187.64,208,0
2321.19,159.624,187,0
2321.43,150.962,183,0
31.2426,152.104,168,0
35.3507,173.415,191,0
34.0441,159.278,172,0
33.0786,136.169,156,0
39.2063,167.257,192,0
34.362,145.398,165,0
2324.12,122.765,147,0
2331.18,173.073,192,0
2319.22,124.975,148,0
2321.56,164.519,191,0
2314.74,125.611,153,0
2318.96,151.313,174,0
30.3409,115.702,131,0
41.4705,172.903,180,0
40.47,156.487,164,0
20.9902,92.4727,100,0
50.075,180.594,192,0
46.7545,144.897,160,0
1934.11,85.4447,96,0
2330.83,202.446,218,0
2317.38,121.129,147,0
2328.38,198.203,220,0
2321.7,151.993,176,0
2321.54,145.44,168,0
38.2512,138.789,152,0
44.968,174.835,191,0
36.7641,168.307,178,0
35.1197,133.88,148,0
41.7096,173.819,200,0
33.8086,139.591,154,0
2323.42,116.747,139,0
2332.63,185.872,203,0
2314.21,117.027,138,0
2323.85,174.293,201,0
2317.45,148.372,179,0
2320.46,173.511,196,0
40.3349,155.58,172,0
44.7283,177.929,194,0
47.8749,155.917,168,0
37.4697,128.115,143,0
55.653,179.506,195,0
51.5791,164.042,181,0
2321.45,117.682,133,0
2325.45,185.621,207,0
2314.89,141.18,159,0
2325.59,185.056,205,0
2318.08,150.729,182,0
2320.55,176.108,199,0
42.678,158.113,172,0
45.3381,180.467,197,0
48.7771,158.468,171,0
37.825,130.737,146,0
55.8308,181.973,198,0
53.6712,166.491,187,0
2320.24,120.293,136,0
2326.94,188.161,209,0
2317.93,143.523,165,0
2325.31,187.479,207,0
2322.79,164.134,192,0
2315.72,126.526,155,0
2318.75,152.319,175,0
31.0215,117.412,133,0
41.104,173.363,181,0
41.6597,156.836,165,0
21.3129,93.6593,101,0
50.3925,181.073,207,0
47.1113,145.572,161,0
1955.8,87.3558,101,0
2331.22,202.679,221,0
2320.55,154.565,188,0
2317.22,121.913,148,0
2328.16,198.409,220,0
64.2952,156.597,172,0
71.6009,177.342,196,0
74.7154,161.898,175,0
72.6015,138.73,158,0
95.9623,170.966,195,0
81.586,148.444,168,0
2324.25,123.534,146,0
2329.53,175.17,194,0
2319.1,125.161,149,0
2319.55,161.194,186,0
2324.19,161.646,182,0
34.0892,160.755,181,0
36.9484,177.479,196,0
34.3644,168.655,185,0
35.0631,152.123,171,0
42.6169,163.767,180,0
35.6986,141.393,162,0
2315.8,134.41,158,0
2328.88,175.182,195,0
2325.97,165.38,188,0
2313.98,124.381,143,0
2321.5,164.629,192,0
2321.01,162.95,191,0
2319.83,152.926,187,0
31.1296,154.459,169,0
35.4006,176.678,194,0
34.5503,160.172,173,0
32.7052,131.499,149,0
44.4065,170.079,187,0
38.0924,146.551,166,0
2323.57,124.094,149,0
2329.22,174.591,194,0
2318.6,125.023,150,0
2321.66,165.528,192,0
2321.26,152.042,180,0
2318.3,144.076,176,0
39.3614,136.552,147,0
45.2352,175.339,191,0
37.6401,166.715,176,0
33.8005,123.143,138,0
50.8526,174.45,201,0
41.5975,138.307,153,0
2322.66,116.036,137,0
2330.54,185.848,203,0
2310.65,114.523,137,0
2321.89,173.71,196,0
2329.84,177.01,198,0
2332.16,173.908,193,0
102.708,177.955,194,0
107.958,181.719,201,0
112.66,174.135,192,0
108.106,163.21,179,0
126.794,173.412,193,0
110.398,163.492,180,0
2320.29,141.07,164,0
2324.61,156.384,179,0
2314.33,129.296,148,0
2323.59,152.781,170,0
2320.64,153.775,176,0
2320.01,150.051,177,0
33.1365,124.882,128,0
42.4747,179.318,190,0
38.6854,179.197,188,0
33.1104,118.292,126,0
49.196,178.707,204,0
29.5245,118.932,124,0
2056.2,93.4011,110,0
2333.18,199.485,215,0
1995.25,91.2723,110,0
2324.17,185.283,207,0
2319.27,154.546,182,0
2321.38,147.172,170,0
40.5505,140.132,153,0
46.4695,177.844,194,0
39.3437,169.834,179,0
37.8922,133.999,158,0
53.0756,176.96,203,0
41.9772,140.44,155,0
2323.73,113.878,136,0
2331.12,187.376,205,0
2309.38,113.406,136,0
2322.6,176.185,203,0
2322.01,163.887,192,0
2318.8,154.369,169,0
31.7015,155.813,171,0
35.338,177.474,196,0
35.1408,161.464,174,0
34.7955,138.113,157,0
45.8406,171.329,196,0
38.5773,147.457,167,0
2323.26,122.351,147,0
2329.64,174.998,194,0
2317.19,123.973,148,0
2323.15,166.626,189,0
2318.82,161.23,186,0
2323.77,160.829,180,0
34.1055,159.918,180,0
36.4279,177.621,197,0
33.9616,168.122,184,0
34.2915,150.366,169,0
42.1414,163.556,188,0
35.8363,140.381,160,0
2316.81,132.28,157,0
2328.91,174.954,197,0
2315.37,122.757,142,0
2321.83,164.498,192,0
2322.82,151.569,179,0
2317.6,143.814,166,0
39.1823,136.782,149,0
44.5943,174.593,191,0
37.6263,166.679,176,0
36.317,130.545,152,0
50.1759,174.16,201,0
40.2817,137.867,153,0
2323.1,115.331,136,0
2330.58,185.207,203,0
2313.16,115.263,137,0
2323.05,174.132,201,0
2332.16,155.233,183,0
2318.88,161.388,186,0
2322.87,161.152,181,0
33.9807,160.111,180,0
36.894,178.146,197,0
34.2988,168.629,184,0
34.7723,150.602,169,0
42.5732,164.007,189,0
34.9475,140.382,160,0
2317.3,132.199,157,0
2328.42,175.609,198,0
2330.64,147.893,171,0
2315.44,122.436,141,0
2320.49,165.014,193,0
84.2535,141.745,155,0
95.5622,177.927,196,0
84.5582,170.494,180,0
78.0965,135.786,160,0
111.431,176.693,202,0
92.9383,142.316,157,0
2324.48,115.681,138,0
2328.65,187.666,205,0
2315.08,115.092,137,0
2318.88,154.209,182,0
2321.63,146.949,170,0
40.2949,139.707,152,0
47.2415,177.77,194,0
39.4467,169.952,179,0
37.3438,133.601,157,0
52.7238,177.092,203,0
41.3299,140.609,156,0
2322.61,117.382,138,0
2329.96,188.047,206,0
2328.02,174.769,201,0
2314.16,117.191,147,0
2323.66,176.937,203,0
2320.75,155.212,183,0
2322.58,147.874,171,0
41.3621,141.73,155,0
45.9476,177.929,194,0
39.1636,170.492,180,0
37.8743,135.868,160,0
52.0017,176.689,203,0
42.5359,142.333,157,0
2322.25,115.671,138,0
2329.72,187.666,205,0
2313.13,115.071,137,0
2322.47,174.768,197,0
2321.9,152.452,180,0
2320.18,145.201,168,0
39.4392,138.959,152,0
44.7854,175.095,191,0
38.0678,167.293,177,0
36.834,132.767,157,0
49.8026,174.376,201,0
40.1199,139.4,154,0
2323.07,115.544,137,0
2330.02,185.58,203,0
2314.49,113.9,136,0
2322.9,174.527,201,0
2322.44,164.137,193,0
2320.65,154.541,187,0
32.396,156.609,172,0
35.6176,177.326,196,0
35.3877,161.862,175,0
35.6503,138.739,158,0
45.0154,170.962,195,0
38.4867,148.42,168,0
2322.89,123.514,146,0
2330.53,175.167,194,0
2317.92,125.142,149,0
2322.59,165.374,192,0
2336.95,183.745,209,0
2335.86,171.864,200,0
114.885,175.973,202,0
107.041,186.238,205,0
108.433,180.297,199,0
109.282,155.78,171,0
124.423,191.627,212,0
117.5,176.294,206,0
2317.41,130.181,155,0
2321.56,160.906,184,0
2315.9,130.203,154,0
2325.88,163.812,187,0
2319.9,153.379,181,0
2322.02,146.586,170,0
40.0615,140.728,154,0
45.1052,176.403,192,0
38.9764,168.656,178,0
37.1965,134.085,158,0
50.6663,175.216,202,0
40.9119,140.604,155,0
2322.09,114.065,136,0
2328.49,186.037,204,0
2315.02,117.315,138,0
2323.35,175.049,201,0
2321.84,163.808,192,0
2320.47,154.371,187,0
32.2553,156.506,172,0
35.958,177.295,196,0
35.162,161.61,175,0
34.9051,138.804,158,0
44.8083,171.32,196,0
38.7033,148.296,173,0
2323.05,124.679,150,0
2329.83,175.227,194,0
2318.58,127.224,151,0
2323.15,167.083,190,0
2320.83,161.444,190,0
2320.91,152.251,167,0
63.6854,154.316,170,0
71.2035,174.95,192,0
73.4883,159.652,173,0
71.5127,136.665,156,0
93.4735,168.79,193,0
80.4039,146.068,166,0
2324.37,122.522,148,0
2328.46,172.961,192,0
2317.94,125.816,149,0
2325.79,164.881,188,0
2332.88,151.404,178,0
2329.9,144.346,167,0
82.0571,138.638,151,0
92.592,174.293,191,0
82.1949,166.548,176,0
77.158,132.08,154,0
106.166,173.241,200,0
86.1301,138.643,153,0
2325.03,114.989,137,0
2329.27,184.434,202,0
2316.62,116.927,138,0
2326.8,173.528,196,0
2320.26,161.386,186,0
2322.28,163.954,192,0
2322.04,154.564,188,0
64.3348,156.506,172,0
71.8364,177.099,196,0
75.5142,161.567,175,0
72.358,138.954,161,0
94.7731,170.741,195,0
81.8433,148.303,168,0
2324.51,123.464,146,0
2327.99,175.111,194,0
2326.05,161.151,181,0
2319.51,125.093,149,0
2324.59,165.919,188,0
67.828,160.091,180,0
75.052,178.153,196,0
74.2017,168.706,184,0
70.0695,150.644,169,0
90.2754,164.025,189,0
75.3046,140.458,161,0
2320.67,132.239,157,0
2327.44,175.568,196,0
2318.11,122.407,141,0
2325.27,164.956,193,0
2331.94,154.222,182,0
2328.91,146.95,170,0
83.8132,139.707,152,0
96.1709,177.787,194,0
84.9546,169.998,179,0
78.4654,133.597,157,0
112.753,177.093,203,0
88.7393,140.633,156,0
2325.2,117.397,138,0
2329.31,188.053,206,0
2315.37,117.213,130,0
2329.65,176.947,203,0
2321.56,161.239,186,0
2323.48,160.819,180,0
68.3235,159.912,180,0
73.6682,177.612,196,0
72.8718,168.146,184,0
70.8818,150.364,169,0
89.3328,163.549,188,0
76.1367,140.445,160,0
2319.94,132.306,157,0
2328.43,174.943,197,0
2316.56,122.765,142,0
2326.73,164.496,192,0
2333.92,151.583,179,0
2327.36,143.824,166,0
80.8135,136.801,149,0
92.1205,174.589,191,0
80.3024,166.717,176,0
76.4979,130.555,152,0
109.052,174.158,201,0
86.749,137.901,153,0
2324.09,115.33,136,0
2328.99,185.209,203,0
2313.15,115.289,135,0
2327.96,174.151,196,0
4571.27,171.979,200,1
4731.94,176.6,202,1
3219.24,126.081,145,1
4580.97,171.129,200,1
4703.16,174.707,197,1
3999.51,160.857,182,1
3561.5,142.823,176,1
3561.14,190.714,206,1
3298.7,183.592,200,1
2132.13,113.502,114,1
4417.55,194.742,212,1
3201.9,134.646,140,1
2546.02,98.7294,118,1
3012.44,185.405,200,1
4898.81,175.633,202,1
2203.69,89.3803,112,1
3523.81,179.741,198,1
4160.57,163.16,175,1
4117.95,183.044,202,1
4082.14,181.981,202,1
3902.06,157.826,171,1
2639.59,177.237,198,1
2216.57,141.046,153,1
3588.33,129.647,149,1
3132.68,166.153,188,1
3276.72,176.081,195,1
3338.4,123.125,142,1
4727.4,177.289,200,1
4081.21,163.78,186,1
3762.13,146.789,180,1
3824.51,193.491,208,1
3305.91,187.007,203,1
2480.09,119.529,122,1
4354.17,197.438,214,1
3337.89,138.02,142,1
2533.24,99.7064,118,1
2986.69,188.266,203,1
2745.39,177.707,196,1
2141.86,87.8995,112,1
3529.81,182.591,202,1
4749.64,174.485,197,1
4088.44,161.816,190,1
3554.33,143.493,176,1
3819.51,190.604,207,1
3400.12,184.798,201,1
2384.34,116.976,122,1
4293.45,194.57,211,1
3120.02,135.036,140,1
2601.72,101.359,121,1
3079.4,186.45,202,1
2212.57,91.0766,114,1
3569.89,180.144,200,1
4820.18,176.093,199,1
4271.81,163.432,186,1
3840.99,145.732,178,1
3945.22,192.175,208,1
3523.41,186.764,202,1
2318.87,119.145,122,1
3972.15,196.758,212,1
2748.13,137.367,143,1
2525.03,103.425,123,1
3056,188.228,203,1
2180.11,92.9501,117,1
3543.88,181.543,202,1
4197.56,157.045,178,1
4508.89,161.245,181,1
3299.03,137.552,168,1
3964.92,193.322,212,1
3603.35,170.415,186,1
1720.29,117.215,121,1
4002.63,192.172,204,1
2164.52,127.113,134,1
1744.53,79.9119,92,1
2860.16,192.659,208,1
1781.18,82.7201,94,1
3015.5,193.762,210,1
4555.96,153.447,180,1
4546.27,156.341,176,1
3331.09,128.222,158,1
4144.7,191.183,201,1
4228.3,167.735,182,1
2647.33,108.677,114,1
4319.34,188.608,202,1
2390.24,113.006,116,1
1614,62.8606,72,1
2991.23,196.264,212,1
1659.3,65.0195,80,1
3380.64,192.866,212,1
4600.5,163.131,188,1
4081.31,151.742,179,1
4478.91,162.098,180,1
3896.35,182.445,196,1
3672.91,173.384,181,1
3324.1,138.571,156,1
4333.1,185.867,200,1
4260.59,161.72,182,1
3389.32,143.994,174,1
2962.87,199.378,216,1
3685.93,158.713,182,1
3670.62,189.458,211,1
4555.96,153.447,180,1
4546.27,156.341,176,1
3331.09,128.222,158,1
4144.7,191.183,201,1
4228.3,167.735,182,1
2647.33,108.677,114,1
4319.34,188.608,202,1
2390.24,113.006,116,1
1614,62.8606,72,1
2991.23,196.264,212,1
1659.3,65.0195,80,1
3380.64,192.866,212,1
4510.72,164.458,188,1
4030.1,153.966,180,1
4485.99,161.8,180,1
3793.77,184.274,198,1
3603.81,175.072,184,1
3454.35,141.266,160,1
4279.13,185.751,200,1
4308.41,161.876,182,1
3607,147.772,178,1
2954.44,198.714,216,1
3814.83,160.102,184,1
3614.56,189.093,211,1
4547.41,154.441,182,1
4462.72,156.974,177,1
3395.33,130.697,160,1
4021.85,190.27,200,1
4625.64,167.83,182,1
2897.63,112.607,118,1
4408.63,186.8,200,1
2490.26,114.517,132,1
1809.79,68.6467,79,1
2965.2,195.284,211,1
1824.22,69.8623,81,1
3328.44,192.841,212,1
3839.47,164.475,177,1
4606.88,169.106,200,1
4520.06,155.257,184,1
4536.67,158,178,1
3636.87,132.263,162,1
4011.25,191.271,202,1
4530.76,169.25,184,1
3033.44,114.55,120,1
4417.03,187.496,201,1
2583.75,115.952,120,1
1858.89,70.2726,80,1
2925.99,196.031,212,1
4803.94,175.047,201,1
1844.42,70.9081,82,1
3313.25,193.226,212,1
4249.66,163.251,176,1
4040.87,182.256,202,1
3976.68,181.051,202,1
3802.74,157.282,170,1
3031.82,170.181,184,1
2381.91,135.344,148,1
3566.41,129.745,150,1
3246.66,164.529,186,1
3501.39,123.781,146,1
3700.59,118.271,135,1
3635.26,119.304,146,1
2062.54,97.2077,104,1
3367.38,165.198,180,1
3199.46,155.762,178,1
1774.6,90.6754,98,1
2895.91,160.449,194,1
1837.01,96.7543,110,1
1915.48,67.6702,80,1
3007.83,193.722,212,1
2984.68,174.726,195,1
2004.7,69.773,82,1
3026.27,195.219,212,1
3701.02,126.867,154,1
3634.79,121.23,147,1
2564.58,112.239,126,1
3169.49,167.597,179,1
2944.4,163.175,168,1
2092.56,104.107,120,1
3032.95,168.907,176,1
2002.51,103.639,118,1
3083.68,103.095,123,1
2937.6,193.924,212,1
3079.03,103.251,126,1
3179.93,187.986,208,1
3683.32,119.309,142,1
3711.48,122.604,148,1
2098.79,99.0198,106,1
3385.28,166.939,182,1
3038.48,155.835,176,1
1781.12,92.2689,99,1
2846.44,163.101,197,1
1843.32,98.2059,113,1
1858.62,66.9116,80,1
2963.49,194.465,214,1
2015.1,70.6377,83,1
2955.95,196.819,214,1
3054.99,114.403,129,1
3429.59,123.805,140,1
1188.52,87.1798,108,1
2923.5,172.824,184,1
3276.46,159.565,166,1
831.495,76.155,78,1
3650.22,175.097,208,1
1338.08,90.5683,103,1
1278.69,51.4393,60,1
2618.85,202.224,218,1
1485.58,57.472,66,1
2547.01,207.569,222,1
3696.71,124.425,152,1
3612.49,119.278,145,1
2557.83,110.409,124,1
3306.96,166.314,178,1
3093.56,162.555,195,1
2133.44,102.575,118,1
3277.82,169.351,176,1
2036.59,101.937,116,1
3027.85,100.538,120,1
2978.18,191.826,210,1
3085.35,101.361,124,1
3263.37,186.648,208,1
3674.98,124.773,142,1
3613.2,119.578,146,1
2487.54,110.971,124,1
3246.96,166.87,178,1
2902.51,162.963,195,1
2074.57,103.495,119,1
3088.47,169.886,198,1
1974.32,102.155,116,1
3050.32,102.397,122,1
2925.75,192.113,210,1
3038.4,102.096,125,1
3187,186.738,208,1
3767.71,133.014,148,1
3274.22,121.173,146,1
2089.78,108.806,122,1
3453.21,174.992,180,1
3514.06,167.698,200,1
1324.89,96.2544,110,1
4172.65,181.707,187,1
1512.53,99.375,112,1
2423.58,100.042,122,1
2766.05,201.874,219,1
2366.26,98.4979,119,1
2901.54,199.268,218,1
4045.77,162.342,188,1
4074.27,164.543,190,1
3459.85,152.692,160,1
3888.77,172.126,193,1
3719.92,165.377,185,1
2320.54,129.099,136,1
3784.95,168.231,189,1
2756.36,145.587,156,1
3347.57,131.523,155,1
4059.89,173.897,205,1
3433.42,134.557,158,1
3979.74,179.428,205,1
4193.72,150.319,177,1
4207.46,149.468,174,1
3313.74,136.324,150,1
3532.13,172.602,187,1
2838.56,170.392,178,1
3022.37,130.433,140,1
3497.02,172.735,188,1
2965.88,131.678,136,1
3380.31,114.907,134,1
3075.3,192.27,211,1
3586.44,127.12,140,1
3712.14,179.407,206,1
3859.46,183.102,202,1
3790.24,132.885,150,1
4606.88,169.106,200,1
4803.94,175.047,201,1
4249.66,163.251,176,1
4040.87,182.256,202,1
3976.68,181.051,202,1
3802.74,157.282,170,1
3031.82,170.181,184,1
2381.91,135.344,148,1
3566.41,129.745,150,1
3246.66,164.529,186,1
3222.27,122.23,148,1
3501.39,123.781,146,1
2984.68,174.726,195,1
2179.77,110.865,122,1
3466.58,176.794,188,1
3433.17,171.407,172,1
1428.12,97.1991,111,1
4133.15,184.463,212,1
1686.67,102.416,116,1
2486.79,96.872,117,1
2742.31,203.44,220,1
2503.66,100.582,121,1
4657.42,171.805,200,1
4583.51,175.212,201,1
4234.36,163.567,176,1
4283.8,183.403,203,1
4110.13,179.878,200,1
3505.53,158.137,171,1
4078,175.589,197,1
3498.38,142.473,155,1
3465.38,129.11,148,1
3527.96,165.381,188,1
2962.79,200.831,220,1
3486.32,124.407,144,1
3093.53,177.115,196,1
2969.93,114.101,138,1
3494.52,122.776,150,1
1115.37,87.9539,108,1
3020.15,171.039,184,1
3054.16,158.474,166,1
792.037,76.199,79,1
3726.02,172.049,206,1
1385.17,91.4235,104,1
1475.18,55.2235,64,1
2666.88,201.41,220,1
1581.33,62.9331,72,1
2613.91,206.396,222,1
4479.7,173.709,202,1
4795.09,183.313,206,1
4408.78,171.317,197,1
4396.74,194.715,212,1
3673.61,167.401,186,1
3350.88,150.692,162,1
4441.49,196.498,214,1
4040.2,170.998,197,1
2511.12,112.19,127,1
3337.41,159.743,186,1
2629.61,120.044,134,1
3363.74,172.977,190,1
3631.41,135.127,157,1
4096.5,145.223,166,1
2439.29,118.048,145,1
3567.94,178.087,184,1
3030.99,161.018,171,1
1105.25,94.9882,98,1
3778.94,177.466,184,1
2289.82,122.927,130,1
1993.11,87.6108,110,1
2611.03,201.569,221,1
2235.8,99.0727,117,1
2866.98,198.801,219,1
4479.7,173.709,202,1
4795.09,183.313,206,1
4408.78,171.317,197,1
4396.74,194.715,212,1
3673.61,167.401,186,1
3350.88,150.692,162,1
4441.49,196.498,214,1
4040.2,170.998,197,1
2511.12,112.19,127,1
3337.41,159.743,186,1
2629.61,120.044,134,1
3363.74,172.977,190,1
3763.16,139.799,163,1
4217.13,151.614,172,1
3242.93,133.562,150,1
4057.41,174.594,182,1
3100.67,156.5,167,1
2599.07,120.347,133,1
4801.47,188.205,206,1
3929.31,151.896,170,1
3407.06,121.432,144,1
2685.22,192.828,214,1
3369.21,126.706,146,1
3857.21,197.063,218,1
3821.54,135.245,150,1
3348.82,124.185,148,1
2187.66,111.052,124,1
3573.54,178.022,184,1
3616.41,171.155,202,1
