47254,0.21094,0.00990363,0.00037599,4.45046e-005,5.26278e-009,4.42756e-006,2.33368e-009,297,297,13343,96.1747,245.72,0.254237,0.0321558,0.00220878,0.000424619,2.93387e-007,5.28842e-006,2.88146e-007,0
28893.5,0.224129,0.0135246,0.000220883,8.12489e-005,1.08208e-008,7.21233e-006,1.17545e-009,193.837,296.589,6462.5,74.5404,190.573,0.247686,0.0263459,0.00557646,0.00325038,1.38379e-005,0.000526638,-8.67505e-008,0
50204.5,0.186698,0.000916481,0.000772783,3.22999e-005,3.4237e-009,6.35752e-007,3.78412e-009,297,297,14620.5,106.885,237.25,0.223548,0.0172175,0.00225347,0.000786732,1.02946e-006,7.45114e-005,1.93737e-007,0
24521.5,0.262052,0.0227346,0.000304122,0.000149867,3.03364e-008,1.95085e-005,1.01682e-008,192.582,311.767,6712.5,79.1875,183.752,0.233927,0.020333,0.00250354,0.00144092,2.7257e-006,0.000186188,2.45784e-007,0
14278.5,0.474787,0.0488004,0.0362596,0.0121933,-9.02343e-005,0.00269168,0.000239982,268.325,301.369,5480,82.373,88.4747,0.160864,0.000382215,1.20478e-006,1.27804e-008,-1.04099e-015,2.33319e-010,-1.1964e-015,0
11247,0.252847,0.0196663,0.00706678,0.00397688,2.10814e-005,0.000556362,2.2627e-007,118.249,254.999,6996,91.9239,96.1665,0.159639,7.0863e-005,1.01505e-005,8.67272e-009,2.55591e-015,6.74777e-011,-2.97905e-016,0
10250,0.277461,0.0252164,0.0144793,0.00997693,0.00011983,0.00156385,4.4658e-006,117.438,206.787,6598.5,89.8899,93.9149,0.160394,0.000257616,3.49442e-005,1.33307e-007,2.60272e-013,1.92783e-009,1.2264e-013,0
10472,0.230346,0.0108157,0.00549055,0.0040227,1.87226e-005,0.000416027,-2.62239e-006,124.111,208.885,6729,87.8793,97.3779,0.159942,0.000213491,1.01264e-006,1.77772e-009,2.28371e-018,-3.01561e-012,7.53919e-017,0
38578.5,0.207859,0.00905958,0.000171716,3.36483e-005,2.53293e-009,2.10868e-006,-3.55174e-010,262.578,323.994,16058,119.612,181.289,0.185525,0.00832776,6.59894e-005,7.8104e-006,1.77314e-010,7.12718e-007,8.2877e-013,0
20666.5,0.229361,0.0127377,0.0028521,0.00102064,1.69618e-006,0.000109794,3.94126e-007,172.924,270.582,10084,98.9288,215.202,0.225782,0.0142684,0.00222583,0.000960644,1.40358e-006,0.000107867,-5.66291e-008,0
45213.5,0.200654,0.00370258,0.00183425,5.41588e-005,6.6857e-009,-3.06029e-007,1.57062e-008,289.415,301.684,17894.5,138.087,182.539,0.169636,0.00219504,8.75494e-005,2.59281e-006,2.56716e-011,7.22073e-008,2.94449e-011,0
18993.5,0.231672,0.0179368,0.00147706,0.000734034,7.56341e-007,8.43118e-005,1.10122e-007,170,281,9369.5,93.5195,196.722,0.201713,0.00823756,0.00194274,0.000397725,3.43358e-007,1.91252e-005,6.58118e-008,0
53917,0.185209,0.00100731,0.000370405,4.17036e-005,-3.71941e-009,-1.18681e-006,3.60993e-009,297,297,17342.5,124.623,219.199,0.199363,0.0116629,0.000616576,9.23731e-005,2.04832e-008,7.86418e-006,8.14998e-009,0
59207.5,0.176586,0.000129573,0.000348726,7.52652e-006,-3.54219e-010,-6.02248e-008,-1.52362e-010,297,297,16008,118.868,220.477,0.215121,0.0173352,0.000992836,0.000228797,1.09024e-007,2.99111e-005,-2.22845e-009,0
12358.5,0.220951,0.00971611,0.00199604,0.00157029,2.72581e-006,0.000150488,-5.46616e-007,130.906,231.694,5898.5,85.8002,90.1054,0.160427,0.00022183,8.93164e-006,4.25035e-009,-7.70421e-016,4.53496e-011,3.03747e-016,0
40903.5,0.210608,0.0100605,0.000412251,9.81711e-005,1.94384e-008,9.21139e-006,-3.49165e-009,246.582,351.132,12888,95.8795,245.702,0.258874,0.0333819,0.00261711,0.000581191,5.71273e-007,1.89814e-005,4.32932e-007,0
26330.5,0.248635,0.0182341,0.000978594,7.41536e-006,-9.47353e-011,-9.74588e-007,-6.24539e-010,188.26,298.762,6466,72.1474,187.698,0.246532,0.025662,0.00584005,0.00332304,1.46386e-005,0.000527755,1.06915e-007,0
47080,0.19492,0.00306053,0.000452847,3.40109e-005,-3.41794e-009,-1.64193e-006,2.47659e-009,297,297,14405,108.628,234.083,0.223951,0.0175142,0.00243639,0.000772329,1.02217e-006,6.50215e-005,2.78552e-007,0
23779.5,0.275389,0.0348803,0.000475684,3.10698e-005,2.05432e-009,-1.96265e-006,-3.16968e-009,188.849,309.955,6570.5,78.6696,184.44,0.230087,0.0188799,0.00200926,0.00114708,1.7347e-006,0.000140176,1.53125e-007,0
10855.5,0.22621,0.0109093,0.00718551,0.00363591,1.85844e-005,0.000373317,9.5068e-009,116.702,219.413,7016,93.1311,94.6296,0.159838,8.28e-005,1.65489e-005,3.77755e-008,2.8051e-014,3.43635e-010,1.02574e-014,0
10403,0.204459,0.00712964,0.000558604,1.75395e-005,1.18548e-009,9.76762e-007,1.26835e-009,112.913,203.155,6754.5,88.082,97.6086,0.159954,0.000208775,1.75019e-006,3.73184e-009,1.18209e-016,9.28411e-012,2.77467e-016,0
57640,0.182851,0.000145032,0.000789512,7.86836e-007,-1.95655e-011,-8.4084e-009,-1.33897e-012,297,297,16831.5,124.064,217.7,0.201627,0.012344,0.000624132,0.000102264,2.42237e-008,9.03827e-006,8.98304e-009,0
59513.5,0.175244,0.000393327,0.000403086,4.65087e-007,-5.23602e-012,-3.31601e-009,-3.62422e-012,297,297,16556.5,120.814,220.952,0.209996,0.0157539,0.000802607,0.000195491,7.74336e-008,2.45124e-005,5.54477e-010,0
13194,0.246232,0.0192305,0.000538805,0.000167475,5.03059e-008,2.24742e-005,4.94124e-010,125.536,282.232,5907.5,85.806,89.897,0.160517,0.000253172,1.11449e-005,7.51721e-011,5.38868e-019,-1.15712e-012,-2.10804e-018,0
43679.5,0.217495,0.0109899,0.000489346,5.36552e-005,5.42265e-009,1.01443e-006,-6.79579e-009,297,297,13174.5,96.1449,245.927,0.260932,0.0346955,0.00279243,0.000585373,5.51338e-007,1.30947e-005,5.06109e-007,0
24866,0.264867,0.0204962,0.00130044,3.26056e-005,1.48271e-009,-2.91784e-006,-6.54825e-009,204.568,301.092,6597.5,76.2198,191.229,0.250076,0.0274594,0.00562411,0.0032316,1.3777e-005,0.000532757,2.41458e-008,0
43271,0.198035,0.00593575,0.00014534,7.9931e-007,6.81321e-012,3.98767e-008,5.27277e-012,297,297,14739.5,108.311,233.292,0.220753,0.0166002,0.00207836,0.000692768,8.1161e-007,6.29238e-005,1.7972e-007,0
23117.5,0.27199,0.0222906,0.000622741,0.000116672,2.71949e-008,1.42461e-005,-1.57945e-008,191.142,324.857,6804.5,79.9569,185.674,0.23781,0.021472,0.0032946,0.00188323,4.67906e-006,0.00025197,3.3308e-007,0
9311.5,0.213087,0.00790536,5.61106e-005,6.72199e-005,3.61753e-009,5.75486e-006,1.98902e-009,113.506,213.663,3552.5,67.9573,71.2399,0.161356,0.000382149,2.65339e-005,5.03803e-007,1.24662e-012,4.46022e-009,1.35608e-012,0
8150.5,0.248753,0.0150352,0.00666735,0.00573571,3.51603e-005,0.000703017,4.67438e-006,104.461,194.494,4782,75.5784,81.5868,0.160043,0.000175964,1.33728e-005,1.60909e-008,4.26862e-015,9.46799e-011,-6.12319e-015,0
11964,0.231343,0.01369,0.00154419,0.000583924,5.54041e-007,6.83131e-005,2.1991e-008,122.823,262.381,7075,92.631,96.8736,0.159888,0.000103129,1.92983e-005,4.8026e-008,4.61329e-014,4.79009e-010,3.07544e-015,0
9854.5,0.213675,0.0079683,0.00430229,0.00210191,6.31731e-006,0.000183934,2.09534e-007,117.782,187.17,6632.5,90.3371,94.3621,0.160576,0.000294857,3.80226e-005,1.89021e-007,4.58168e-013,2.83796e-009,2.16492e-013,0
11067,0.234221,0.0126351,0.00518546,0.00262106,9.35836e-006,0.000277755,2.40688e-006,129.731,239.269,6786,89.0955,97.5807,0.159961,0.000213257,8.94571e-007,2.07181e-009,3.90092e-017,6.34252e-012,8.02102e-017,0
9344,0.189382,0.00185889,0.0005895,6.3443e-005,-7.47783e-009,-2.14367e-006,-9.72709e-009,128.95,171.867,5501.5,80.3403,88.3652,0.16186,0.000511961,6.79667e-005,1.40687e-007,1.6314e-013,1.25399e-009,4.03294e-013,0
33466,0.192163,0.00685142,5.51558e-005,2.51051e-005,9.2678e-010,2.06233e-006,1.17486e-010,236.992,293.546,16387,117.263,182.603,0.184781,0.00811179,4.95721e-005,4.91361e-006,7.66677e-011,4.4182e-007,-1.70492e-012,0
20725,0.219977,0.0102304,0.00196658,0.000601576,6.51886e-007,6.05693e-005,-5.64142e-008,177.044,268.146,10207,100.448,215.231,0.223264,0.0136622,0.00213836,0.00097305,1.4029e-006,0.000108705,-4.41864e-008,0
42635,0.19136,0.00210487,0.000664492,1.77147e-005,5.36455e-010,-6.4572e-007,1.84558e-009,285.692,297.95,17776,137.298,181.03,0.169838,0.00235138,0.000101636,2.76086e-006,2.94806e-011,7.10033e-008,3.56337e-011,0
18537,0.249637,0.0239679,0.00400466,0.00118509,2.23934e-006,0.000112144,1.2848e-006,137.454,308.637,9412.5,94.1158,199.132,0.200881,0.00804592,0.00189601,0.000398108,3.40179e-007,1.87822e-005,6.25236e-008,0
64365,0.172147,8.39856e-005,5.09023e-005,3.04616e-007,1.07975e-012,-1.94399e-009,5.22418e-013,297,297,17466.5,124.769,220.524,0.197467,0.0112239,0.000517635,8.87429e-005,1.78475e-008,7.78989e-006,6.57504e-009,0
52205.5,0.186632,0.000755319,0.000436766,7.06229e-006,7.44552e-012,-1.77983e-007,3.92161e-010,297,297,16418.5,120.715,221.894,0.208956,0.0155543,0.000816897,0.000189956,7.48279e-008,2.36412e-005,-9.76293e-014,0
13374,0.221073,0.00834365,0.00155095,0.000683441,5.74524e-007,5.60498e-005,-4.0624e-007,161.109,212.748,5893.5,86.6887,88.8267,0.16063,0.000249257,1.33522e-005,2.76601e-008,1.01027e-014,3.47885e-010,-1.3435e-014,0
16321.5,0.420642,0.0399353,0.019923,0.0113248,-4.41553e-005,0.00226271,0.000164277,264,290,5621,84.8691,87.92,0.160552,0.000255719,6.66175e-006,1.59444e-010,-3.36353e-018,1.47004e-012,3.96105e-018,0
43860,0.214882,0.01025,0.00105447,8.71836e-005,1.71446e-008,2.97927e-006,-2.01207e-008,297,297,13508.5,96.9557,245.661,0.256574,0.0330551,0.00247546,0.000557575,5.16241e-007,1.91245e-005,4.0324e-007,0
23510.5,0.258789,0.019542,0.00303653,0.000433553,4.16189e-007,3.0365e-005,-2.7248e-007,216,297,6708,76.0604,189.353,0.246943,0.0259882,0.00603132,0.00329031,1.46566e-005,0.000527546,1.6904e-007,0
49991,0.191177,0.003277,0.000156014,7.46558e-006,1.38387e-010,-8.29167e-008,-2.13929e-010,297,297,15080,111.365,237.671,0.221503,0.0172529,0.00206388,0.000651267,7.36126e-007,5.95526e-005,1.68019e-007,0
25381.5,0.245601,0.0204615,0.000391202,0.000123931,1.26321e-008,1.73871e-005,2.4188e-008,191.213,311.432,6833,78.5333,185.794,0.234604,0.020281,0.00299723,0.00163266,3.59636e-006,0.000209874,3.31819e-007,0
11438,0.206142,0.00628995,0.00336068,0.000873292,1.46808e-006,6.20793e-005,-2.88063e-007,126.683,215.465,7064,92.631,95.4594,0.159627,6.75387e-005,9.65595e-006,1.32373e-008,4.73254e-015,1.04281e-010,-1.5595e-017,0
10011,0.205584,0.00409317,0.00219825,0.00141074,2.38466e-006,8.86497e-005,6.9659e-007,126.143,183.1,6595,91.9239,91.9239,0.159394,7.50567e-006,4.5254e-006,3.6204e-009,2.92221e-016,6.80384e-012,-3.59658e-016,0
10031.5,0.223465,0.0109695,0.0056548,0.00279466,1.10919e-005,0.00028638,6.28498e-007,118.769,186.667,6662,90.3499,94.6168,0.16051,0.000296198,3.49749e-005,1.48883e-007,3.04582e-013,2.2895e-009,1.50508e-013,0
10936,0.238214,0.0127715,0.00424389,0.00370848,1.36626e-005,0.00041725,-5.45728e-006,148.626,201.306,6807.5,88.0422,97.9805,0.159952,0.0002093,1.70774e-006,3.36021e-009,1.69406e-017,-5.15279e-012,2.53978e-016,0
38120.5,0.202155,0.00820588,0.000127722,3.05971e-005,1.62727e-009,2.77131e-006,1.00524e-009,259.096,302.155,16060.5,118.067,180.74,0.184236,0.00794141,5.60173e-005,6.29197e-006,1.18125e-010,5.60685e-007,1.19117e-013,0
21099,0.221919,0.0105662,0.00212679,0.000674161,8.04074e-007,6.84975e-005,-7.15338e-008,168.257,296.373,10023,98.0482,215.567,0.227044,0.0143193,0.00223152,0.00096917,1.42308e-006,0.000109692,-7.91672e-008,0
43263,0.193239,0.000948847,0.000849202,4.60623e-005,3.53294e-009,-7.37318e-007,8.39719e-009,297,297,18079,138.014,180.783,0.168851,0.00221149,8.93533e-005,1.14797e-006,2.10529e-012,1.48158e-008,1.14344e-011,0
18776,0.248466,0.0250261,0.0014235,0.000565325,5.04831e-007,5.94588e-005,4.83142e-008,128.932,302.375,9471.5,94.1484,197.446,0.200369,0.00803507,0.0017494,0.000368401,2.90922e-007,1.75265e-005,5.32226e-008,0
57792,0.180893,0.00135368,0.00026667,4.78416e-006,-8.59502e-011,-9.31621e-008,-1.47692e-010,297,297,16890.5,124.854,218.717,0.199248,0.0114239,0.000611669,9.19582e-005,2.07707e-008,8.01688e-006,6.65051e-009,0
9907.5,0.197227,0.00564194,0.000527308,0.000268031,9.91167e-008,2.01321e-005,-1.81508e-008,141.829,179.36,5672.5,79.849,91.3621,0.16286,0.000753841,9.36323e-005,5.99226e-007,3.57986e-012,1.53715e-008,-2.70759e-012,0
57520,0.180056,0.000743788,0.000458525,1.58435e-007,-4.52896e-013,-2.50041e-009,-1.27218e-012,297,297,16177,120.118,221.321,0.210141,0.0160682,0.000758861,0.00016235,5.69343e-008,2.04036e-005,-2.39633e-009,0
12546,0.239361,0.0169675,0.000298675,0.000176877,4.00446e-008,2.29499e-005,-7.01502e-009,132.848,259.938,5878.5,85.3283,89.1699,0.160782,0.000263777,1.70736e-005,1.75369e-008,-1.89695e-015,2.73337e-010,-9.4067e-015,0
43816,0.212028,0.00951454,0.000472151,2.73142e-005,2.26547e-009,1.66748e-006,-2.11879e-009,297,297,13389,94.3003,247.477,0.253238,0.0312429,0.00243904,0.000638872,7.01187e-007,3.74957e-005,3.79924e-007,0
25675,0.261948,0.0246898,0.000941776,2.77e-005,-4.07743e-009,-3.16783e-006,1.84145e-009,217,297,6703,76.461,191.902,0.241752,0.0238373,0.00483456,0.0026571,9.52288e-006,0.000407855,9.5732e-008,0
46790,0.195784,0.0026814,0.00015953,1.27569e-005,-1.07268e-011,5.56597e-008,5.75391e-010,297,297,15159.5,108.411,236.763,0.21875,0.0163068,0.00212219,0.000621495,6.83403e-007,5.23182e-005,2.05925e-007,0
24410.5,0.246595,0.0147532,0.000552365,1.08118e-005,-5.12871e-010,-1.01554e-006,6.59595e-010,213,297,6803.5,79.836,186.39,0.235696,0.0209616,0.00303697,0.00162784,3.60081e-006,0.000211063,3.66656e-007,0
38404.5,0.215372,0.012196,0.000331089,7.84878e-005,1.25363e-008,8.28113e-006,-1.71091e-009,231.183,347.851,16273,118.842,182.144,0.183839,0.00773231,4.43285e-005,3.3914e-006,4.1531e-011,2.97094e-007,2.06925e-012,0
22726.5,0.218611,0.00903421,0.000976361,0.00044497,2.8036e-007,4.22301e-005,-8.61316e-008,181.356,284.941,9556,99.5103,196.127,0.210465,0.00919677,0.00325951,0.00169853,3.9965e-006,0.000162246,-2.09516e-008,0
42259,0.191156,0.00258015,0.000551585,2.17736e-005,2.1547e-009,-5.29217e-007,1.02524e-009,265.009,298.837,17804.5,137.154,182.711,0.170069,0.00241063,9.64234e-005,1.81299e-006,6.11411e-012,2.91098e-008,2.31779e-011,0
19018.5,0.224883,0.0170319,0.00161035,0.000768971,8.54887e-007,8.46812e-005,3.74302e-008,141.767,272.8,9474.5,94.094,198.911,0.201257,0.00819774,0.00181582,0.000359689,2.8376e-007,1.59962e-005,6.30865e-008,0
51497.5,0.181181,0.00209443,4.75542e-005,1.2018e-005,-1.80071e-010,-4.7011e-007,-2.23871e-010,297,297,17451.5,125.558,219.537,0.19825,0.0114616,0.000485993,7.03232e-005,1.19173e-008,5.80192e-006,5.19543e-009,0
9294,0.173487,0.00186419,0.000115224,1.07611e-005,1.41793e-010,2.14463e-007,3.51397e-010,111.165,157.002,5664.5,79.478,91.8269,0.162772,0.000707252,9.71415e-005,6.69695e-007,3.44236e-012,1.49935e-008,-4.16256e-012,0
57663.5,0.180123,0.000816457,0.000702548,1.90695e-006,-4.09535e-011,-2.81359e-008,-5.65213e-011,297,297,16108,121.554,220.782,0.210846,0.0158452,0.000786513,0.000185098,7.05659e-008,2.30946e-005,-2.87358e-009,0
13544.5,0.220447,0.00727555,0.000485105,3.15837e-005,3.52699e-009,1.03795e-006,-1.6864e-009,152.872,257.03,5884,85.5583,89.7432,0.160631,0.000243217,1.12014e-005,1.54808e-008,-4.77066e-015,2.39034e-010,-4.33571e-015,0
7590.5,0.361597,0.0754375,0.0219567,0.016115,0.000302905,0.00442521,1.16748e-005,109.564,253.366,3331.5,63.7869,68.1525,0.160426,0.000252537,9.46952e-007,1.03385e-008,8.70198e-016,1.68671e-011,5.37752e-016,0
11222,0.251179,0.0246581,0.000661338,0.000141974,3.82287e-008,1.64938e-005,-2.07641e-008,116.276,238.365,3735.5,59,84,0.166684,0.00229103,3.58007e-006,9.81411e-008,2.01692e-014,1.56131e-009,5.45647e-014,0
11059,0.214412,0.00687182,0.00472059,0.00167811,4.67917e-006,0.000135088,-6.42911e-007,148.639,206.097,7133,93.3381,96.8736,0.159651,8.61112e-005,9.48456e-006,1.03165e-008,3.09558e-015,8.37009e-011,-9.1177e-016,0
9261.5,0.174528,0.00240096,0.000413943,5.35423e-005,7.22967e-009,2.26785e-006,3.35701e-009,104.571,140.725,6703.5,90.3371,94.8093,0.160479,0.000275244,3.70337e-005,1.60872e-007,3.64783e-013,2.47347e-009,1.45314e-013,0
10434.5,0.213636,0.00939892,0.00322289,0.00210747,5.49196e-006,0.000204299,-7.2478e-008,112.862,213.946,6832,88.6161,98.2695,0.159971,0.000217089,4.58757e-007,8.24129e-010,1.59641e-017,1.14383e-011,-1.38968e-018,0
14991,0.274579,0.039307,0.000845357,9.46457e-005,-5.91256e-009,-8.96217e-006,2.61103e-008,122.804,271.25,4869,65.5431,108.965,0.182486,0.006747,0.000154809,4.50089e-006,-9.17683e-011,-3.1484e-007,7.5458e-011,0
44537,0.201712,0.00583726,0.000464615,1.90051e-005,1.60775e-009,1.41441e-006,7.77494e-010,297,297,13301.5,98.1046,244.955,0.258226,0.0333094,0.00267933,0.000574084,5.35391e-007,1.56889e-005,4.69351e-007,0
26486,0.232383,0.0118469,0.000423133,0.000244114,6.69043e-008,1.90856e-005,-4.09784e-008,216.008,295.081,6707,75.6058,190.56,0.239073,0.0228044,0.00455478,0.00253238,8.60055e-006,0.000378484,2.48348e-008,0
52389,0.186489,0.00414021,0.000353237,8.54732e-006,-2.70102e-010,-3.60313e-007,3.84213e-010,297,297,14707.5,109.809,233.508,0.21987,0.0158692,0.00202527,0.000752548,9.20149e-007,6.99785e-005,1.28345e-007,0
23578,0.266918,0.0222299,0.000607416,1.84988e-006,4.30634e-011,2.58855e-007,-4.46176e-011,195.562,305.136,6744,79.3488,185.586,0.233924,0.0201064,0.00287024,0.00167401,3.65939e-006,0.00021975,2.70769e-007,0
11846.5,0.281358,0.0369456,0.00323398,0.00059174,1.24703e-007,1.5305e-006,8.09034e-007,125.277,236.304,4140,66.7241,89.9655,0.169525,0.00273786,7.3045e-005,4.62675e-006,8.29258e-011,2.25732e-007,-1.89207e-011,0
39798,0.209496,0.0133329,0.000188638,1.88417e-005,3.44648e-010,5.0042e-007,-1.06911e-009,237.022,327.717,16453,119.142,182.228,0.183804,0.00765247,3.26332e-005,2.17741e-006,1.81614e-011,1.8856e-007,2.65435e-012,0
21742.5,0.23406,0.0120083,0.00334185,0.000619053,8.35869e-007,6.37825e-005,-3.06814e-007,191.045,294.598,10249,102.388,214.183,0.223904,0.0131904,0.00214286,0.000941715,1.33673e-006,0.000102878,-5.23928e-008,0
41521,0.188672,0.00209165,0.000693299,3.12321e-005,1.83651e-009,-1.07728e-006,4.21292e-009,281,297,18222,139.12,181.274,0.169063,0.00219487,9.99369e-005,1.5359e-006,7.71435e-012,3.08811e-008,1.73947e-011,0
18509.5,0.246531,0.0247251,0.00251078,0.00122171,2.11689e-006,0.000174025,3.11702e-007,139.829,281.514,9529,94.4976,197.726,0.200457,0.00812916,0.00169183,0.000333108,2.45487e-007,1.47279e-005,4.76404e-008,0
12574.5,0.242369,0.0182447,0.00150715,0.000338036,2.00096e-007,2.12134e-005,1.34825e-007,132.57,233.692,4284,71.9739,79.5356,0.167574,0.0012922,0.000212232,1.14292e-006,-5.18227e-012,-1.00232e-008,1.70292e-011,0
60599,0.175777,0.000329731,4.87921e-005,2.3825e-006,-5.72195e-012,-4.26777e-008,-2.50422e-011,297,297,17940.5,125.153,223.694,0.199203,0.0116243,0.000565538,8.6795e-005,1.75465e-008,6.99959e-006,7.86781e-009,0
10553,0.20332,0.00655825,0.00120608,0.000711257,6.58288e-007,5.71904e-005,-2.49234e-008,129.855,197.254,5813,80.4429,92.6989,0.162718,0.000746536,8.43128e-005,5.31582e-007,2.71253e-012,1.31783e-008,-2.30372e-012,0
63821.5,0.172599,0.000353315,0.0002563,6.40975e-007,4.37378e-012,-5.79039e-009,6.9545e-012,297,297,16987.5,124.698,221.242,0.208371,0.0148261,0.000893206,0.000195306,8.15151e-008,2.36623e-005,-3.08963e-009,0
12348,0.208918,0.00571669,0.00229734,0.00134705,2.36956e-006,0.000101848,-2.18345e-008,145.954,212.722,6020.5,86.8631,90.5818,0.16079,0.00029847,5.4697e-006,3.56536e-008,-8.00707e-015,6.15645e-010,-1.35568e-014,0
19196.5,0.243813,0.0243347,0.00164467,0.000840921,9.84076e-007,0.000114678,9.79998e-008,140.872,291.136,9358,93.7937,199.174,0.200908,0.00800298,0.00187207,0.000373857,3.06844e-007,1.68645e-005,6.0573e-008,0
83021.5,0.166331,0.000167971,7.33802e-005,9.67928e-007,7.57824e-012,-1.19321e-008,3.01897e-012,297,297,16165.5,120.997,214.807,0.202854,0.0129016,0.000564461,0.000103307,2.38308e-008,1.0027e-005,7.37734e-009,0
80507.5,0.166634,0.000319555,5.95751e-005,2.01217e-007,3.11242e-013,-2.65871e-009,6.23286e-013,297,297,15289.5,118.946,221.376,0.212801,0.0165627,0.000914599,0.000211651,9.31157e-008,2.71633e-005,9.77771e-010,0
26776.5,0.172267,0.00279177,3.07896e-005,2.30756e-006,1.93322e-011,1.01178e-007,-2.14329e-012,191.003,216.306,5956.5,84.6184,92.6634,0.160582,0.000244031,1.30354e-005,2.27802e-008,8.13554e-015,2.86667e-010,-9.37616e-015,0
67149.5,0.170685,0.00310109,2.25486e-005,7.08882e-007,1.70633e-012,1.83227e-009,-2.26291e-012,297,297,12899,98.5075,244.726,0.25768,0.0326703,0.00285597,0.000772501,1.01462e-006,5.29302e-005,5.35844e-007,0
46711.5,0.174814,0.00375841,0.000131296,2.4019e-006,4.13059e-011,1.43116e-007,1.06383e-011,227,297,6780,77.095,190.142,0.248006,0.0261177,0.00609105,0.00336324,1.52222e-005,0.000540767,7.36235e-008,0
71215.5,0.161716,8.06103e-005,4.50938e-005,2.29804e-007,-8.45171e-014,-4.54285e-010,-7.34923e-013,297,297,14233,109.578,236.859,0.227515,0.019513,0.00238849,0.000768669,1.01508e-006,7.49229e-005,2.33213e-007,0
46036,0.178761,0.00551167,0.000157698,8.95182e-006,2.90575e-010,5.1248e-007,1.69385e-010,219.352,304.708,6811.5,79.4461,185.079,0.237267,0.0209895,0.00343854,0.00195715,5.0664e-006,0.0002568,3.3104e-007,0
8969.5,0.178708,0.00194671,0.000115152,7.45038e-007,-3.19737e-012,-3.04807e-008,6.11545e-012,111.791,138.922,3604,66.5532,68.4473,0.162956,1.12216e-005,0.000115281,2.33181e-006,5.56092e-012,-3.98636e-010,3.78246e-011,0
7579.5,0.166378,0.000267957,6.70099e-005,6.64001e-008,1.06082e-013,2.79626e-010,9.14555e-014,111.689,123.991,4659,74.946,80.0056,0.160013,0.000170982,1.12113e-005,1.72434e-008,6.87068e-015,1.69732e-010,-3.20553e-015,0
13938,0.280347,0.0245652,0.00308809,0.00342616,1.06284e-005,0.000524711,3.35188e-006,143.98,237.402,7034.5,92.8268,96.4118,0.15967,8.20804e-005,1.13395e-005,1.22586e-008,4.50772e-015,1.01811e-010,-7.54816e-016,0
10478,0.233864,0.0139106,0.00815211,0.00423998,2.48832e-005,0.000488249,1.48658e-006,122.182,201.131,6643.5,89.8646,94.2541,0.160542,0.000285544,3.88659e-005,1.88485e-007,4.70405e-013,2.89307e-009,1.97423e-013,0
